RCDTS,NCES_ID,District,County,Website,Unit,PDF_Filename,PDF_Size_KB,Folder_Name
17053006J,1739480,Tri Point CUSD 6-J,Livingston,http://www.tripointschools.org,Unknown,Master_Contract_2024-2027.pdf,1600.7,Tri_Point_CUSD_6-J
170640030,1713920,Tri Valley CUSD 3,McLean,http://www.tri-valley3.org,Teachers,TriValley_teacher_agreement.pdf,1009.9,Tri_Valley_CUSD_3
410570020,1737350,Triad CUSD 2,Madison,https://www.tcusd2.org,Unknown,CMU_Contract_2024-25_through_2026-27.pdf,10459.0,Triad_CUSD_2
410570020,1737350,Triad CUSD 2,Madison,https://www.tcusd2.org,Unknown,ESP_Contract_2025-26_through_2027-28.pdf,13194.4,Triad_CUSD_2
410570020,1737350,Triad CUSD 2,Madison,https://www.tcusd2.org,Unknown,TEA_Contract_2023-24_through_2025-26.pdf,17345.0,Triad_CUSD_2
300391760,1708250,Trico CUSD 176,Jackson,http://www.edline.net/pages/trico_cusd_176,Unknown,ESP_Contract_2024-2026.pdf,3530.3,Trico_CUSD_176
300391760,1708250,Trico CUSD 176,Jackson,http://www.edline.net/pages/trico_cusd_176,Unknown,TEA_Cert_Contract_2024-2027.pdf,2172.0,Trico_CUSD_176
300391760,1708250,Trico CUSD 176,Jackson,http://www.edline.net/pages/trico_cusd_176,CBA (Unit Unspecified),Trico_Tentative_CBA_2024.pdf,7920.6,Trico_CUSD_176
010690270,1710830,Triopia CUSD 27,Morgan,http://www.triopiacusd27.org/,Unknown,Triopia_Contract_2024-2027.pdf,1930.3,Triopia_CUSD_27
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,CBA (Unit Unspecified),CBA_2022-2027.pdf,2000.2,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,ESPStartingRates2025-2026.pdf,48.8,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,LRCInternalSubstitutionMOABoardApproved3-19-2025.pdf,992.1,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofAgreementforHourlyPayRateMatters.pdf,56.5,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingfor22-23SchoolYearExistingLicensedStaffSalaryAdjustments.pdf,504.2,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforAM_PMSupervision.pdf,36.8,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforCrowdControl.pdf,39.1,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforESPHourlyRateIncreases.pdf,385.5,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforLRCAssociateSalaryAdjustment.pdf,396.0,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforLunchSupervisorPaidSickLeaveDays.pdf,425.3,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforMicro-Credentials2-21-2023.pdf,735.4,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MemorandumofUnderstandingforQuarantineLearning.pdf,540.7,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOA_LRCSubstitution.pdf,992.1,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOA_RetirementIncentive.pdf,526.4,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_22-23LicensedStaff.pdf,504.2,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_AM_PMSupervision.pdf,36.8,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_CrowdControl.pdf,39.1,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_ESPHourlyRateIncreases.pdf,385.5,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_HourlyPayRate.pdf,56.5,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_LRCAssociateSalary.pdf,396.0,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_LunchSupervisorSickLeave.pdf,425.3,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_MicroCredentials.pdf,735.4,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,MOU_QuarantineLearning.pdf,540.7,Troy_CCSD_30C
56099030C,1739510,Troy CCSD 30C,Will,http://www.troy30c.org,Unknown,RetirementIncentiveEligibilityandPost-RetirementBenefitOptionMOABoardApproved3-19-25.pdf,526.4,Troy_CCSD_30C
110213010,1739600,Tuscola CUSD 301,Douglas,http://www.cusd301.org/,Unknown,TEA_2025-2028.pdf,2337.6,Tuscola_CUSD_301
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,AdminAssistants_Agreement_2023-2027.pdf,464.7,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,BGMS_Agreement_2022-2026.pdf,374.3,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,BusDriver_Agreement_2025-2029.pdf,2211.6,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,CBA (Unit Unspecified),DEA_CBA_2023-2026.pdf,1404.4,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_ClassSize_Grievance.pdf,386.0,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_HealthInsurance_StartDate.pdf,119.6,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_LSM_Pay_Frequency.pdf,117.4,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_PE_Medical_Excuse.pdf,463.8,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_Retroactive_Pay_Coaches.pdf,216.8,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_SummerSchoolPay_Deans.pdf,106.7,Twp_HSD_113
340491130,1719080,Twp HSD 113,Lake,http://www.dist113.org,Unknown,MOU_Traveling_LSMs.pdf,142.9,Twp_HSD_113
330943040,1700321,United CUSD 304,Warren,http://www.u304.org,Unknown,Master_Contract_2021-2022_Extension.pdf,369.1,United_CUSD_304
330943040,1700321,United CUSD 304,Warren,http://www.u304.org,Teachers,Master_Teacher_Contract_2022-2026.pdf,382.8,United_CUSD_304
330943040,1700321,United CUSD 304,Warren,http://www.u304.org,Unknown,Salary_Schedule_2023-2024.pdf,49.5,United_CUSD_304
490810300,1739870,United Twp HSD 30,Rock Island,http://uths.net,Unknown,Professional_Agmt_2025-2027.pdf,1502.1,United_Twp_HSD_30
300391400,1739930,Unity Point CCSD 140,Jackson,http://www.up140.org,Unknown,Health_Insurance_MOU_2027-2029.pdf,844.7,Unity_Point_CCSD_140
300391400,1739930,Unity Point CCSD 140,Jackson,http://www.up140.org,Unknown,MOU_Retirement_Language.pdf,159.4,Unity_Point_CCSD_140
300391400,1739930,Unity Point CCSD 140,Jackson,http://www.up140.org,Unknown,UPEA_Contract_2025-2028.pdf,11825.8,Unity_Point_CCSD_140
300391400,1739930,Unity Point CCSD 140,Jackson,http://www.up140.org,Teachers,UP_Teacher_Contract_2022-2025.pdf,2156.9,Unity_Point_CCSD_140
090101160,1739960,Urbana SD 116,Champaign,http://www.usd116.org,Unknown,ESP-Salary-Schedules-2023-2026.pdf,97.2,Urbana_SD_116
090101160,1739960,Urbana SD 116,Champaign,http://www.usd116.org,Unknown,Salary-Schedules-2023-2026.pdf,96.3,Urbana_SD_116
090101160,1739960,Urbana SD 116,Champaign,http://www.usd116.org,Unknown,Supplemental-Pay-Schedule-rev-7.7.25.pdf,221.7,Urbana_SD_116
090101160,1739960,Urbana SD 116,Champaign,http://www.usd116.org,CBA (Unit Unspecified),UEA-CBA-2023-2026.pdf,1039.7,Urbana_SD_116
260290020,1738490,V I T CUSD 2,Fulton,http://www.vit2.org,CBA (Unit Unspecified),CBA_Certified_FY22-FY24.pdf,10950.0,V_I_T_CUSD_2
260290020,1738490,V I T CUSD 2,Fulton,http://www.vit2.org,CBA (Unit Unspecified),CBA_Certified_FY25-FY28.pdf,7993.7,V_I_T_CUSD_2
260290020,1738490,V I T CUSD 2,Fulton,http://www.vit2.org,CBA (Unit Unspecified),CBA_ESP_FY23-FY28.pdf,9690.1,V_I_T_CUSD_2
56099365U,1740070,Valley View CUSD 365U,Will,http://www.vvsd.org,CBA (Unit Unspecified),AFT_CBA_2025-2029.pdf,2965.9,Valley_View_CUSD_365U
56099365U,1740070,Valley View CUSD 365U,Will,http://www.vvsd.org,CBA (Unit Unspecified),Transportation_CBA_2024-2027.pdf,1033.0,Valley_View_CUSD_365U
030262030,1740140,Vandalia CUSD 203,Fayette,http://vandals203.org,CBA (Unit Unspecified),VUTA_25-30_Vandalia_CBA.pdf,5543.4,Vandalia_CUSD_203
030262030,1740140,Vandalia CUSD 203,Fayette,http://vandals203.org,CBA (Unit Unspecified),VUTA_CBA_2025-2030.pdf,5543.4,Vandalia_CUSD_203
410570030,1740200,Venice CUSD 3,Madison,http://www.venice.k12.il.us,Custodial,Custodians_Local98_2024-27.pdf,1208.1,Venice_CUSD_3
410570030,1740200,Venice CUSD 3,Madison,http://www.venice.k12.il.us,Unknown,FoodService_Local98_2024-27.pdf,734.4,Venice_CUSD_3
410570030,1740200,Venice CUSD 3,Madison,http://www.venice.k12.il.us,Unknown,Secretaries_Local98_2024-27.pdf,1257.5,Venice_CUSD_3
410570030,1740200,Venice CUSD 3,Madison,http://www.venice.k12.il.us,Teachers,Teachers_SWIFT_6600_2024-2027.pdf,1944.3,Venice_CUSD_3
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2007-2010.pdf,677.2,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2010-2011.pdf,8611.1,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2011-2012.pdf,8608.7,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2012-2013.pdf,8926.4,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2013-2014.pdf,7909.9,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2014-2016.pdf,8284.9,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2016-2018.pdf,348.5,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2018-2019.pdf,341.6,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2019-2022.pdf,378.7,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2022-2025.pdf,841.2,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,CBA (Unit Unspecified),CBA_VHSEA_2025-2028.pdf,852.9,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2018-02-05.pdf,315.1,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2018-08-20.pdf,391.3,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2019-06-20.pdf,511.8,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2019-08-19.pdf,286.4,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2020-08-17.pdf,480.9,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2020-09-24.pdf,1748.3,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2020-09-24_b.pdf,333.7,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2021-09-20.pdf,2758.4,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2021-09-21_a.pdf,645.5,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2021-09-21_b.pdf,318.9,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2021-11-15.pdf,398.7,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2021-12-13.pdf,300.2,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2022-02-24.pdf,353.5,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2023-03-20.pdf,322.3,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2023-09-18.pdf,294.5,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2024-10-21_Classes_Outside_Normal_Workday.pdf,275.7,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_2025-10-20_Classes_Outside_Normal_Workday.pdf,290.2,Vienna_HSD_133
210441330,1740290,Vienna HSD 133,Johnson,http://www.viennahighschool.com/,Unknown,MOU_Vienna_Grade_School_2024.pdf,2098.5,Vienna_HSD_133
210440550,1740260,Vienna SD 55,Johnson,http://www.viennagradeschool.com,CBA (Unit Unspecified),Vienna55_CBA_2022-2025.pdf,814.0,Vienna_SD_55
210440550,1740260,Vienna SD 55,Johnson,http://www.viennagradeschool.com,CBA (Unit Unspecified),Vienna55_CBA_2025-2026.pdf,9716.0,Vienna_SD_55
110213020,1740320,Villa Grove CUSD 302,Douglas,,Unknown,Teamsters_2024-2027.pdf,446.6,Villa_Grove_CUSD_302
110213020,1740320,Villa Grove CUSD 302,Douglas,,Unknown,VGEA_2023-2026.pdf,733.7,Villa_Grove_CUSD_302
110213020,1740320,Villa Grove CUSD 302,Douglas,,Unknown,VGEA_2026-2029.pdf,5252.7,Villa_Grove_CUSD_302
010090640,1740410,Virginia CUSD 64,Cass,http://www.virginia64.com,Unknown,Virginia_VEA_Contract_2024-2027.pdf,2433.2,Virginia_CUSD_64
070161470,1718480,W Harvey-Dixmoor PSD 147,Cook,http://www.whd147.org,Unknown,whd147_AFSCME.pdf,737.4,W_Harvey-Dixmoor_PSD_147
070161470,1718480,W Harvey-Dixmoor PSD 147,Cook,http://www.whd147.org,Teachers,whd147_teachers_22-26.pdf,1088.6,W_Harvey-Dixmoor_PSD_147
200933480,1740470,Wabash CUSD 348,Wabash,http://www.wabash348.com,Unknown,WCEA_Contract_2022-23_to_2025-26.pdf,1163.6,Wabash_CUSD_348
200933480,1740470,Wabash CUSD 348,Wabash,http://www.wabash348.com,Unknown,WCTA_Signed_Contract_23-24_to_26-27.pdf,1296.2,Wabash_CUSD_348
350501950,1740530,Wallace CCSD 195,La Salle,http://www.wallacegs.org,Unknown,Master_Contract_2025-2028.pdf,288.5,Wallace_CCSD_195
350501950,1740530,Wallace CCSD 195,La Salle,http://www.wallacegs.org,Unknown,Old_Contract_signed_scanned.pdf,220.1,Wallace_CCSD_195
350501950,1740530,Wallace CCSD 195,La Salle,http://www.wallacegs.org,Unknown,Salary_Schedule_2022-2023.pdf,31.9,Wallace_CCSD_195
350501950,1740530,Wallace CCSD 195,La Salle,http://www.wallacegs.org,Teachers,Teacher_Contract_Summary_2022-2025.pdf,137.8,Wallace_CCSD_195
350501850,1740620,Waltham CCSD 185,La Salle,http://www.wesd185.org,CBA (Unit Unspecified),CBA_2024-2029.pdf,2347.2,Waltham_CCSD_185
130410010,1740650,Waltonville CUSD 1,Jefferson,https://www.wcusd1.org/,Unknown,WEA_2021-2025_Contract_Salary.pdf,604.4,Waltonville_CUSD_1
080432050,1740740,Warren CUSD 205,Jo Daviess,http://205warren.net,Teachers,Teachers_Master_Contract_2023-2026.pdf,880.8,Warren_CUSD_205
340491210,1740800,Warren Twp HSD 121,Lake,http://www.d121.org,Unknown,Agreement_WTHS_BOE_WTHSFT_2023-2027.pdf,1318.3,Warren_Twp_HSD_121
390550110,1740830,Warrensburg-Latham CUSD 11,Macon,http://wl.k12.il.us,Unknown,MOU_April_2024.pdf,72.4,Warrensburg-Latham_CUSD_11
390550110,1740830,Warrensburg-Latham CUSD 11,Macon,http://wl.k12.il.us,CBA (Unit Unspecified),WLEA_CBA_2024-2027.pdf,792.4,Warrensburg-Latham_CUSD_11
260343160,1740890,Warsaw CUSD 316,Hancock,http://warsawschool.com,Unknown,WCTA_2021-2024.pdf,958.4,Warsaw_CUSD_316
260343160,1740890,Warsaw CUSD 316,Hancock,http://warsawschool.com,Unknown,WCTA_2024-current.pdf,897.2,Warsaw_CUSD_316
530903080,1740980,Washington CHSD 308,Tazewell,http://www.wacohi.net,CBA (Unit Unspecified),WEA_CBA_2023-26.pdf,19499.9,Washington_CHSD_308
530903080,1740980,Washington CHSD 308,Tazewell,http://www.wacohi.net,CBA (Unit Unspecified),WEA_CBA_2026-29.pdf,2624.3,Washington_CHSD_308
530900520,1741040,Washington SD 52,Tazewell,http://www.d52schools.com,Unknown,WEA_Contract_2025-2030.pdf,11703.3,Washington_SD_52
450670050,1741070,Waterloo CUSD 5,Monroe,http://www.wcusd5.net,Teachers,WCTA_Teachers_Agreement.pdf,1330.3,Waterloo_CUSD_5
340491180,1741190,Wauconda CUSD 118,Lake,http://www.d118.org,Teachers,WEA_Teachers_Labor_Agreement.pdf,4021.7,Wauconda_CUSD_118
340491180,1741190,Wauconda CUSD 118,Lake,http://www.d118.org,Support Staff,WESP_Support_Personnel_Labor_Agreement.pdf,1905.1,Wauconda_CUSD_118
340490600,1741250,Waukegan CUSD 60,Lake,http://www.wps60.org,Unknown,FoodService_2023-2028.pdf,492.7,Waukegan_CUSD_60
340490600,1741250,Waukegan CUSD 60,Lake,http://www.wps60.org,Paraprofessionals,Paraprofessionals_2023-2026.pdf,17698.4,Waukegan_CUSD_60
340490600,1741250,Waukegan CUSD 60,Lake,http://www.wps60.org,Unknown,Psychologists_2022-2026.pdf,1513.4,Waukegan_CUSD_60
340490600,1741250,Waukegan CUSD 60,Lake,http://www.wps60.org,Unknown,SEIU_2023-2028.pdf,922.0,Waukegan_CUSD_60
340490600,1741250,Waukegan CUSD 60,Lake,http://www.wps60.org,Teachers,Teachers_CBA_2023-2027.pdf,1310.8,Waukegan_CUSD_60
340490600,1741250,Waukegan CUSD 60,Lake,http://www.wps60.org,Unknown,WPSS_2022-2025.pdf,942.9,Waukegan_CUSD_60
010690060,1741280,Waverly CUSD 6,Morgan,http://www.wsd6.org,Teachers,Waverly_Teacher_Contract_2020-2024.pdf,1721.9,Waverly_CUSD_6
010690060,1741280,Waverly CUSD 6,Morgan,http://www.wsd6.org,Teachers,Waverly_Teacher_Contract_2024-2026.pdf,2067.9,Waverly_CUSD_6
200961000,1741360,Wayne City CUSD 100,Wayne,http://www.waynecity100.org,CBA (Unit Unspecified),Cert_CBA_2024-2026.pdf,442.9,Wayne_City_CUSD_100
200961000,1741360,Wayne City CUSD 100,Wayne,http://www.waynecity100.org,CBA (Unit Unspecified),NonCert_CBA_2024-2027.pdf,664.3,Wayne_City_CUSD_100
130140030,1739420,Wesclin CUSD 3,Clinton,http://www.wesclin.org,Unknown,Aide_Contract_2025-2028.pdf,962.7,Wesclin_CUSD_3
130140030,1739420,Wesclin CUSD 3,Clinton,http://www.wesclin.org,Unknown,ESP_Contract.pdf,6257.4,Wesclin_CUSD_3
130140030,1739420,Wesclin CUSD 3,Clinton,http://www.wesclin.org,Teachers,Teachers_Contract_21-24.pdf,3085.5,Wesclin_CUSD_3
130140030,1739420,Wesclin CUSD 3,Clinton,http://www.wesclin.org,Unknown,WEA_Contract_2024-2027.pdf,3737.9,Wesclin_CUSD_3
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOA_WCEA_Appeals_Unsatisfactory.pdf,763.7,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_10Month_Secretaries.pdf,12.6,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_LongTerm_Remote_Learning.pdf,107.1,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_May25_23.pdf,16.3,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_Overtime.pdf,279.1,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_Payroll_TrueTime.pdf,348.2,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_Speech_Coach.pdf,361.8,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,Unknown,MOU_WCESPA_Hourly_Rates.pdf,25.8,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,CBA (Unit Unspecified),WCEA_CBA_2025-2028.pdf,4116.5,West_Carroll_CUSD_314
080083140,1700310,West Carroll CUSD 314,Carroll,http://www.wc314.org,CBA (Unit Unspecified),WCESPA_CBA_2024-2027.pdf,996.2,West_Carroll_CUSD_314
330362350,1700319,West Central CUSD 235,Henderson,http://www.wc235.k12.il.us,CBA (Unit Unspecified),WCATS_CBA_2024-2027.pdf,477.4,West_Central_CUSD_235
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_2.pdf,2242.9,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_3.pdf,21.8,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_4.pdf,1688.7,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_5.pdf,75.0,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_6.pdf,76.8,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_7.pdf,48.7,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,doc_8.pdf,60.4,West_Chicago_ESD_33
190220330,1741550,West Chicago ESD 33,Dupage,http://wego33.org,Unknown,ETAWC_2023-2026_Contract_FINAL.pdf,617.4,West_Chicago_ESD_33
170540920,1741600,West Lincoln-Broadwell ESD 92,Logan,http://www.wlb92.org,Unknown,WLB_Master_Contract_2021-2024.pdf,448.2,West_Lincoln-Broadwell_ESD_92
050160310,1741700,West Northfield SD 31,Cook,http://www.district31.net,CBA (Unit Unspecified),WNTA_CBA_2008-2011.pdf,2389.8,West_Northfield_SD_31
050160310,1741700,West Northfield SD 31,Cook,http://www.district31.net,CBA (Unit Unspecified),WNTA_CBA_2011-2012.pdf,464.9,West_Northfield_SD_31
